
RCP6__RADIATIVE FORCINGS____________________________
CONTENT:           ANNUAL AVERAGE, GLOBAL MEAN RADIATIVE FORCING.
RUN:               RCP6, FINAL RELEASE, 30 May 2010
RCP6 CONTACT:      AIM group, Toshihiko Masui (masui@nies.go.jp) & Kenichi Matsumoto (matsumoto.kenichi@nies.go.jp)
DATE:              26/11/2009 11:29:06 (updated description) 
MAGICC-VERSION:    6.3.09, 25 November 2009
FILE PRODUCED BY:  RCP Concentration Calculation & Data Group, M. Meinshausen, S. Smith, K. Riahi, D. van Vuuren et al.
DOCUMENTATION:   M. Meinshausen, S. Smith et al. (2011) "The RCP GHG concentrations and their extension from 1765 to 2300", DOI 10.1007/s10584-011-0156-z, Climatic Change.
CMIP5 INFO:        http://cmip-pcmdi.llnl.gov/cmip5/
RCP DATABASE:      http://www.iiasa.ac.at/web-apps/tnt/RcpDb
FURTHER INFO:      For data sources, aknowledgements and further information, see http://www.pik-potsdam.de/~mmalte/rcps.
NOTE:              THIS FORCING DATASET IS NOT CMIP5 RECOMMENDATION, AS CONCENTRATIONS, NOT FORCING, SHALL BE PRESCRIBED IN MAIN CMIP5 RUNS.
                   Radiative Forcing after strat. temp. adjustment.;
                   RCP6 starts 2005; 20th century data and earlier is provided for convenience.

COLUMN_DESCRIPTION________________________________________
1       TOTAL_INCLVOLCANIC_RF   Total anthropogenic and natural radiative forcing
2       VOLCANIC_ANNUAL_RF      Annual mean volcanic stratospheric aerosol forcing
3       SOLAR_RF                Solar irradience forcing
4       TOTAL_ANTHRO_RF         Total anthropogenic forcing
5       GHG_RF                  Total greenhouse gas forcing (CO2, CH4, N2O, HFCs, PFCs, SF6, and Montreal Protocol gases).
6       KYOTOGHG_RF             Total forcing from greenhouse gases controlled under the Kyoto Protocol (CO2, CH4, N2O, HFCs, PFCs, SF6).
7       CO2CH4N2O_RF            Total forcing from CO2, methan and nitrous oxide.
8       CO2_RF                  CO2 Forcing
9       CH4_RF                  Methane Forcing
10      N2O_RF                  Nitrous Oxide Forcing
11      FGASSUM_RF              Total forcing from all flourinated gases controlled under the Kyoto Protocol (HFCs, PFCs, SF6; i.e. columns 13-24)
12      MHALOSUM_RF             Total forcing from all gases controlled under the Montreal Protocol (columns 25-40)
13-24                           Flourinated gases controlled under the Kyoto Protocol
25-40                           Ozone Depleting Substances controlled under the Montreal Protocol
41      TOTAER_DIR_RF           Total direct aerosol forcing (aggregating columns 42 to 47)
42      OCI_RF                  Direct fossil fuel aerosol (organic carbon)
43      BCI_RF                  Direct fossil fuel aerosol (black carbon)
44      SOXI_RF                 Direct sulphate aerosol
45      NOXI_RF                 Direct nitrate aerosol
46      BIOMASSAER_RF           Direct biomass burning related aerosol
47      MINERALDUST_RF          Direct Forcing from mineral dust aerosol
48      CLOUD_TOT_RF            Cloud albedo effect
49      STRATOZ_RF              Stratospheric ozone forcing
50      TROPOZ_RF               Tropospheric ozone forcing
51      CH4OXSTRATH2O_RF        Stratospheric water-vapour from methane oxidisation
52      LANDUSE_RF              Landuse albedo
53      BCSNOW_RF               Black carbon on snow.



 &THISFILE_SPECIFICATIONS
 THISFILE_DATACOLUMNS    =          53,
 THISFILE_FIRSTYEAR      =        1765,
 THISFILE_LASTYEAR       =        2500,
 THISFILE_ANNUALSTEPS    =           1,
 THISFILE_FIRSTDATAROW   =          61,
 THISFILE_UNITS          =  SEE ROW 59,
 THISFILE_DATTYPE        =  RCPDAT
 /

   COLUMN:                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                  36                  37                  38                  39                  40                  41                  42                  43                  44                  45                  46                  47                  48                  49                  50                  51                  52                  53                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
      1773      0.29075585E+00      0.22806922E+00      0.20348125E-01      0.42338505E-01      0.50019453E-01      0.50019453E-01      0.50019453E-01      0.38397133E-01      0.96580629E-02      0.19642574E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.15711789E-02     -0.33715314E-04      0.12133042E-03     -0.31462138E-03     -0.63383413E-04      0.13660597E-02     -0.26468489E-02     -0.11321270E-01      0.00000000E+00      0.73309260E-02      0.16387900E-02     -0.52936978E-02      0.15354832E-02
      1774      0.27809954E+00      0.23244422E+00      0.14437500E-02      0.44211576E-01      0.53206144E-01      0.53206144E-01      0.53206144E-01      0.41160901E-01      0.10009802E-01      0.20354403E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.18149055E-02     -0.33715314E-04      0.12133042E-03     -0.32986832E-03     -0.65749156E-04      0.14570040E-02     -0.29639071E-02     -0.12602014E-01      0.00000000E+00      0.79372997E-02      0.16984866E-02     -0.59278143E-02      0.17143798E-02
      1775      0.26883905E+00      0.23244422E+00     -0.98131250E-02      0.46207954E-01      0.56468729E-01      0.56468729E-01      0.56468729E-01      0.44009648E-01      0.10353103E-01      0.21059778E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.20568690E-02     -0.33715314E-04      0.12133042E-03     -0.34414521E-03     -0.67954666E-04      0.15404544E-02     -0.32728386E-02     -0.13844557E-01      0.00000000E+00      0.85409130E-02      0.17567521E-02     -0.65456773E-02      0.18886633E-02
      1776      0.27685606E+00      0.23244422E+00     -0.39506250E-02      0.48362470E-01      0.59842336E-01      0.59842336E-01      0.59842336E-01      0.46979223E-01      0.10687266E-01      0.21758477E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.22958926E-02     -0.33715314E-04      0.12133042E-03     -0.35764034E-03     -0.70045961E-04      0.16179310E-02     -0.35737524E-02     -0.15049844E-01      0.00000000E+00      0.91415146E-02      0.18134674E-02     -0.71475049E-02      0.20583940E-02
      1777      0.30576066E+00      0.23244422E+00      0.22645000E-01      0.50671443E-01      0.63323868E-01      0.63323868E-01      0.63323868E-01      0.50067292E-01      0.11011591E-01      0.22449851E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.25311151E-02     -0.33715314E-04      0.12133042E-03     -0.37049890E-03     -0.72054981E-04      0.16905813E-02     -0.38667576E-02     -0.16218795E-01      0.00000000E+00      0.97388548E-02      0.18685138E-02     -0.77335152E-02      0.22236324E-02
      1778      0.33787519E+00      0.23244422E+00      0.52368750E-01      0.53062222E-01      0.66841453E-01      0.66841453E-01      0.66841453E-01      0.53202569E-01      0.11325381E-01      0.23135031E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.27619008E-02     -0.33715314E-04      0.12133042E-03     -0.38283456E-03     -0.74004635E-04      0.17592865E-02     -0.41519632E-02     -0.17352301E-01      0.00000000E+00      0.10332685E-01      0.19217729E-02     -0.83039264E-02      0.23844390E-02
      1779      0.34758091E+00      0.23244422E+00      0.59701250E-01      0.55435443E-01      0.70296647E-01      0.70296647E-01      0.70296647E-01      0.56287080E-01      0.11627938E-01      0.23816295E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.29877794E-02     -0.33715314E-04      0.12133042E-03     -0.39473756E-03     -0.75911825E-04      0.18247331E-02     -0.44294781E-02     -0.18451227E-01      0.00000000E+00      0.10922758E-01      0.19731262E-02     -0.88589563E-02      0.25408743E-02
      1780      0.34167396E+00      0.23244422E+00      0.51528750E-01      0.57700993E-01      0.73601169E-01      0.73601169E-01      0.73601169E-01      0.59234532E-01      0.11917108E-01      0.24495291E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.32084037E-02     -0.33715314E-04      0.12133042E-03     -0.40628037E-03     -0.77789332E-04      0.18874624E-02     -0.46994116E-02     -0.19516415E-01      0.00000000E+00      0.11508259E-01      0.20222078E-02     -0.93988231E-02      0.26929986E-02
      1781      0.33372182E+00      0.23244422E+00      0.41895000E-01      0.59382599E-01      0.76718345E-01      0.76718345E-01      0.76718345E-01      0.62012290E-01      0.12188879E-01      0.25171760E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.36952978E-02     -0.50572971E-04      0.18199564E-03     -0.44303404E-03     -0.80099295E-04      0.16582853E-02     -0.49618725E-02     -0.20734191E-01      0.00000000E+00      0.12087653E-01      0.20683369E-02     -0.99237450E-02      0.28614979E-02
      1782      0.29101994E+00      0.21056922E+00      0.19495000E-01      0.60955722E-01      0.79690512E-01      0.79690512E-01      0.79690512E-01      0.64664134E-01      0.12441892E-01      0.25844863E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.41791706E-02     -0.67430628E-04      0.24266085E-03     -0.47910149E-03     -0.82385813E-04      0.14240564E-02     -0.52169699E-02     -0.21919206E-01      0.00000000E+00      0.12660437E-01      0.21112827E-02     -0.10433940E-01      0.30258071E-02
      1783      0.17560532E+00      0.11869422E+00     -0.60331250E-02      0.62944224E-01      0.82603297E-01      0.82603297E-01      0.82603297E-01      0.67271913E-01      0.12679821E-01      0.26515630E-02      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00     -0.43877991E-02     -0.67430628E-04      0.24266085E-03     -0.48906253E-03     -0.84204394E-04      0.14750505E-02     -0.54648128E-02     -0.22886750E-01      0.00000000E+00      0.13228071E-01      0.21516685E-02     -0.10929626E-01      0.31653615E-02
